"part_num","name","part_cat_id"
"3626bpr0533","Minifig Head Trixie, Female, Brown Arched Eyebrows, Eyelashes and Red Lips Print [Blocked Open Stud]",59
"3626bpr0534","Minifig Head Cannonball Taylor, Stern Eyebrows, White Pupils, Cheek Lines, Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0535","Minifig Head Dr Inferno, Eyebrows and White Left Eye with Red Scar, Bared Teeth Print [Blocked Open Stud]",59
"3626bpr0538","Minifig Head Spy Clops, Four Mechanical Eyes, Teeth Print [Blocked Open Stud]",59
"3626bpr0539","Minifig Head Saw Fist, Cyborg Eyepiece, Eyebrow Left Side Print [Blocked Open Stud]",59
"3626bpr0540","Minifig Head Agents Agent Fuse, Dual Sided, Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59
"3626bpr0541","Minifig Head Agent Charge / Knight / Pirate, Stubble, Brown Eyebrows, Bared Teeth, White Pupils Print",59
"3626bpr0542","Minifig Head Agent Swift / Trace, Dual Sided, Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59
"3626bpr0544","Minifig Head Colonel Dovchenko, Cheek Wrinkles, Stern Brown Eyebrows, Scars above Right Eye Print [Blocked Open Stud]",59
"3626bpr0547","Minifig Head Obi-Wan Kenobi, Beard Thick with Lines, Brown Eyebrows, Moustache, Large Blue Eyes Print [Blocked Open Stud]",59
"3626bpr0549","Minifig Head Asajj Ventress, Blue Eyes, Red Lips and Dark Purple Markings Print [Blocked Open Stud]",59
"3626bpr0550","Minifig Head Gray Ghost, Male Angry Black Eyebrows, White Pupils, Smirk Print [Blocked Open Stud]",59
"3626bpr0551","Minifig Head Agent Chase, Dual Sided, Sunglasses, Headset, Angry Eyebrows / Scowl, White Pupils Print [Blocked Open Stud]",59
"3626bpr0554","Minifig Head Fire Arm, Mechanical Right Eye Green, Scars on Left Cheek, Stubble Print [Blocked Open Stud]",59
"3626bpr0555","Minifig Head Ahsoka Tano, Blue Eyes, White Lines Print [Blocked Open Stud]",59
"3626bpr0557","Minifig Head Duke, Dual Sided, Connected Brow with Dark Bluish Gray Beard, Sideburns, Hair and Black Scar, Grin / Clenched Teeth Print [Blocked Open Stud]",59
"3626bpr0558","Minifig Head Power Miner, Dual Sided, Unibrow with Light Bluish Gray Sideburns and Orange Scar, Determined / Scared Print [Blocked Open Stud]",59
"3626bpr0559","Minifig Head Stubble Guy, Dual Sided, Thick Eyebrows and Stubble, Evil Grin / Surprised Print [Blocked Open Stud]",59
"3626bpr0560","Minifig Head Rex, Dual Sided, Stubble, Gray Smudge, Orange Scars, Determined / Alarmed Print [Blocked Open Stud]",59
"3626bpr0562","Minifig Head Brains, Dual Sided, Glasses with Blue Arrow, Mouth Closed / Bared Teeth Print [Blocked Open Stud]",59
"3626bpr0563","Minifig Head Doc, Dual Sided, Thin Eyebrows, Determined / Open Mouth Grin with Teeth Print [Blocked Open Stud]",59
"3626bpr0564","Minifig Head Captain Brickbeard, Beard Red-Brown, Sneer, Eyepatch Print [Blocked Open Stud]",59
"3626bpr0565","Minifig Head Pirate / Peasant, Scruffy Light Bluish Gray Beard, Downturned Mouth and Eyebrows, Crow's Feet and Wrinkles Print [Blocked Open Stud]",59
"3626bpr0566","Minifig Head Knight / Officer / Pirate, Moustache Brown Long, Sideburns, Stubble, Thick Eyebrows, White Pupils Print [Blocked Open Stud]",59
"3626bpr0567","Minifig Head, Moustache Handlebar and Sideburns Dark Bluish Gray, White Pupils, Teeth Print [Blocked Open Stud]",59
"3626bpr0568","Minifig Head Female with Eyepatch and Large Red Lips Print [Blocked Open Stud]",59
"3626bpr0569","Minifig Head Count Dooku, Beard Gray with Gray Eyebrows, Downturned Mouth, Deeply Furrowed Brow Print [Blocked Open Stud]",59
"3626bpr0571","Minifig Head Mace Windu, Forehead and Cheek Lines, Furrowed Brow Print [Blocked Open Stud]",59
"3626bpr0576","Minifig Head, Rosy Cheeks, Open Mouth, Brown Eyebrows Print [Blocked Open Stud]",59
"3626bpr0577","Minifig Head Troll Queen, Red Eyes, Dark Green Lips and Lower Fangs Print [Blocked Open Stud]",59
"3626bpr0578","Minifig Head Troll King, Red Eye, Scar Across Other Eye and Lower Fangs Print [Blocked Open Stud]",59
"3626bpr0579","Minifig Head Jester, Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59
"3626bpr0580","Minifig Head Atlantis Diver / Prospector / Queen / Mermaid / Witch, Dual Sided, Female with Red Lips, Crow's Feet and Beauty Mark Annoyed / Smiling Print [Blocked Open Stud]",59
"3626bpr0581","Minifig Head with Gold Death Star Print [Blocked Open Stud]",20
"3626bpr0582","Minifig Head Nute Gunray, Neimoidian Gray Facial Lines Print [Blocked Open Stud]",59
"3626bpr0583","Minifig Head Palpatine (Chancellor), Blue Eyes, Deep Brown Wrinkles Print [Blocked Open Stud]",59
"3626bpr0585","Minifig Head Dollar Bill, Male, Arched Eyebrow, White Teeth, Course Stubble, Jewel over Left Eye Print [Blocked Open Stud]",59
"3626bpr0586","Minifig Head Dyna-Mite, Female, Black Lips, Black Sunglasses Print [Blocked Open Stud]",59
"3626bpr0590","Minifig Head Elsa Schneider, Dual Sided, Blue Eyes Scared / Smiling Print [Blocked Open Stud]",59
"3626bpr0591","Minifig Head Kazim, Fu Manchu Moustache, Thick Eyebrows Print [Blocked Open Stud]",59
"3626bpr0592","Minifig Head Cairo Thug / Grail Guardian, Beard Black Van Dyke with Thick Moustache and Eyebrows Print [Blocked Open Stud]",59
"3626bpr0593","Minifig Head, Brown Stubble, Brown Eyebrows, and Open Grin Print [Blocked Open Stud]",59
"3626bpr0598","Minifig Head Slizer, Yellow Eyes, Pointed Teeth and Bubbles Print [Blocked Open Stud]",59
"3626bpr0600","Minifig Head Knight / Space Police Officer, Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59
"3626bpr0603","Minifig Head Magma Commander, Robot Large Black Teeth Print [Blocked Open Stud]",59
"3626bpr0609","Minifig Head Pumpkin, Dual Sided, Jack-o-Lantern, Vertical Lines Print [Blocked Open Stud]",59
"3626bpr0619","Minifig Head Zombie, Red Eyes with White Pupils, Missing Teeth Print [Blocked Open Stud]",59
"3626bpr0627","Minifig Head Cheerleader, Eyes with Eyelashes, Thin Brown Eyebrows and Pale Pink Lipstick with Open Mouth Print [Blocked Open Stud]",59
"3626bpr0630","Minifig Head Manta Warrior, Large Black Eyes, Wide Mouth And Dark Blue Spots Print [Blocked Open Stud]",59
"3626bpr0632","Minifig Head, Eyebrows, Orange Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0633","Minifig Head Barriss Offee, Blue Lips, Blue Tattoo Print [Blocked Open Stud]",59
"3626bpr0635","Minifig Head Luke Skywalker / Obi-Wan Kenobi, Brown Eyebrows and Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0638","Minifig Head Obi-Wan Kenobi, Gray Beard and Eyebrows, Lines under Eyes, Furrowed Brow, White Pupils Print [Blocked Open Stud]",59
"3626bpr0639","Minifig Head Darth Vader, Scars Gray Left & Right, Gray Eyebrows, White Pupils Print [Blocked Open Stud]",59
"3626bpr0641","Minifig Head Diver, Dual Sided, Glasses, Brown Eyebrows and Moustache Closed Mouth / Open Mouth Scared Print [Blocked Open Stud]",59
"3626bpr0642","Minifig Head Diver / Knight, Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print",59
"3626bpr0643","Minifig Head Atlantis Diver / Knight, Dual Sided, Stubble Smile / Crinkled Mouth and Inverted Eyebrows Print [Blocked Open Stud]",59
"3626bpr0644","Minifig Head Diver, Dual Sided, Thin Eyebrows, Open Smile / Surprised Print [Blocked Open Stud]",59
"3626bpr0645","Minifig Head Knight, Brown Eyebrows, Open Lopsided Grin, White Pupils Print",59
"3626bpr0646","Minifig Head, Glasses with Gray Frame Sides, Brown Eyebrows and Open Smile Print [Blocked Open Stud]",59
"3626bpr0647","Minifig Head, Peach Lips, Open Mouth Smile, Brown Eyebrows Print [Blocked Open Stud]",59
"3626bpr0648","Minifig Head Han Solo, Brown Eyebrows, White Pupils and Brown Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0649","Minifig Head, Beard Brown Rounded, White Pupils, Grin Print [Blocked Open Stud]",59
"3626bpr0650","Minifig Head Mace Windu / Seso, Grim Face with Cheek Lines, Thin Eyebrows, White Pupils [Blocked Open Stud]",59
"3626bpr0652","Minifig Head Setam, Trimmed Beard, Moustache, Silver Cheek Mark, Determined Expression Print [Blocked Open Stud]",59
"3626bpr0654","Minifig Head Dastan, Dual Sided, Beard Stubble, Bushy Eyebrows, Determined / Grin Print [Blocked Open Stud]",59
"3626bpr0655","Minifig Head Leia / Boushh / Princess Tamina, Dual Sided, Eyelashes, Eye Shadow, Dark Red Lips, Smile / Frown Print [Blocked Open Stud]",59
"3626bpr0657","Minifig Head Nizam, Goatee, Arched Eyebrows Print [Blocked Open Stud]",59
"3626bpr0659","Minifig Head Zolm, Beard Stubble, Cleft Chin, Evil Eyes, Arched Eyebrows Print [Blocked Open Stud]",59
"3626bpr0660","Minifig Head Ghazab, Beard, Moustache, Large Eyepatch, Determined Expression Print [Blocked Open Stud]",59
"3626bpr0662","Minifig Head Bart Blaster / Devon Daredevil, Unibrow, Sideburns, Bared Teeth / Bandana Print",59
"3626bpr0663","Minifig Head REX-treme, Red Scars, Scowl / Determined Print [Blocked Open Stud]",59
"3626bpr0667","Minifig Head Aayla Secura, Large Brown Eyes and Purple Lips Print [Blocked Open Stud]",59
"3626bpr0669","Minifig Head Bubba Blaster / Nitro Nick, Dual Sided, Stubble and Connected Brow, Determined / Scared Print [Blocked Open Stud]",59
"3626bpr0671","Minifig Head Billy Bob Blaster, Red Spots and Glasses, Determined / Evil Smile Print",59
"3626bpr0675","Minifig Head Daredevil / Captain Stunt, Dual Sided, Red Sunglasses with White Stripes, Grin / Clenched Teeth Print [Blocked Open Stud]",59
"3626bpr0676","Minifig Head LEGO Club Max, Eyebrows, White Pupils, Wide Open Smile [Blocked Open Stud]",59
"3626bpr0677","Minifig Head, Brown Eyebrows and Freckles, Open Smile, White Pupils Print",59
"3626bpr0679","Minifig Head Santa / King / Wizard, White Beard, Sideburns, Moustache, Eyebrows and White Pupils Print [Blocked Open Stud]",59
"3626bpr0681","Minifig Head Cad Bane, Red Eyes and Breathing Apparatus Ports Print [Blocked Open Stud]",59
"3626bpr0682","Minifig Head Craniac, Red Eyes and White Fangs Print [Blocked Open Stud]",59
"3626bpr0685","Minifig Head Traffic Cop, Black and Silver Sunglasses, Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0692","Minifig Head Surfer, Brown Stubble, Brown Eyebrows, Crooked Smile and Cheek Lines Print [Blocked Open Stud]",59
"3626bpr0693","Minifig Head Witch, Dark Green Lips and Warts, Black Cheek Lines and Female Eyelashes Print [Blocked Open Stud]",59
"3626bpr0695","Minifig Head Mariachi, Moustache Thick, Grin with Teeth, White Pupils Print [Blocked Open Stud]",59
"3626bpr0696","Minifig Head Explorer, Monocle on Chain and Bushy Dark Bluish Gray Eyebrows and Moustache Print [Blocked Open Stud]",59
"3626bpr0700","Minifig Head Skier, Orange Sunglasses, Brown Eyebrows and Crooked Smile Print [Blocked Open Stud]",59
"3626bpr0703","Minifig Head Harry Potter, Dual Sided, Glasses, Lightning Bolt Scar, Frowning / Smiling Print [Blocked Open Stud]",59
"3626bpr0704","Minifig Head Lucius Malfoy, Dual Sided, Death Eater Mask with White Swirls / Raised Eyebrows Print [Blocked Open Stud]",59
"3626bpr0708","Minifig Head Ron Weasley, Dual Sided, Smiling / Scared Print [Blocked Open Stud]",59
"3626bpr0709","Minifig Head Rubeus Hagrid, Wrinkles Print [Blocked Open Stud]",59
"3626bpr0719","Minifig Head Dementor, Cheek Lines, Round Mouth with Lines Inside Print [Blocked Open Stud]",59
"3626bpr0720","Minifig Head Voldemort, Cheek Lines, Deep Black Eyes and Grin Showing Teeth Print [Blocked Open Stud]",59
"3626bpr0721","Minifig Head Severus Snape / Admiral Firmus Piett, Brown Lines, Crease Between Eyebrows Print [Blocked Open Stud]",59
"3626bpr0722","Minifig Head Filius Flitwick, Glasses with Bushy Moustache and Eyebrows Print [Blocked Open Stud]",59
"3626bpr0723","Minifig Head Argus Filch, Stubble, Bushy Eyebrows, Forehead Lines Print [Blocked Open Stud]",59
"3626bpr0724","Minifig Head Hermione Granger / Padme Amidala, Dual Sided, Smiling / Annoyed Print [Blocked Open Stud]",59
"3626bpr0725","Minifig Head Knight, Thick Brown Eyebrows with Scar, Open Mouth with Missing Tooth, White Pupils Print [Blocked Open Stud]",59
"3626bpr0726","Minifig Head Albus Dumbledore, Glasses / No Glasses Print",59
"3626bpr0727","Minifig Head Minerva McGonagall, Red Lips, Eyelashes, Wrinkles Print [Blocked Open Stud]",59
"3626bpr0729","Minifig Head Sumo Wrestler, Thick Eyebrows, White Pupils and Crow's Feet Print [Blocked Open Stud]",59
"3626bpr0733","Minifig Head Rapper, Slotted White Sunglasses and Smirk with Gold Teeth Print [Blocked Open Stud]",59
"3626bpr0736","Minifig Head Fisherman, Beard Gray with Gray Eyebrows, Sideburns, Wide Open Smile and White Pupils Print [Blocked Open Stud]",59
"3626bpr0739","Minifig Head Samurai Warrior, Thick Eyebrows, Sideburns, Goatee, Moustache and White Pupils Print [Blocked Open Stud]",59
"3626bpr0742","Minifig Head Gorilla Suit Guy, Wrinkled Mouth and Sweat Drops Print [Blocked Open Stud]",59
"3626bpr0743","Minifig Head, Crooked Smile, Eyebrows, White Pupils, Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0744","Minifig Head Kai, Stern Eyebrows, White Pupils, Frown, Scar Across Left Eye Print [Blocked Open Stud]",59
"3626bpr0745","Minifig Head Cole, Raised Bushy Eyebrows, White Pupils, Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0746","Minifig Head Jay, Stern Eyebrows, Scar on Right Eyebrow, White Pupils, Brown Chin Dimple Print [Blocked Open Stud]",59
"3626bpr0747","Minifig Head Zane, Eyebrows, White Pupils, Thin Mouth Print [Blocked Open Stud]",59
"3626bpr0748","Minifig Head Sensei Wu (Master), White Goatee, Moustache and Eyebrows and Brown Age Lines Print [Blocked Open Stud]",59
"3626bpr0749","Minifig Head Chopov, Cracked Skull with Holes Print [Blocked Open Stud]",59
"3626bpr0751a","Minifig Head Frakjaw, Cracked Skull with Metal Plates Print [Blocked Open Stud]",59
"3626bpr0752a","Minifig Head Bonezai, Skull Cracked with Red Eyes and Grin Print [Blocked Open Stud]",59
"3626bpr0753a","Minifig Head Jake Raines, Beard Stubble, Sideburns, Goatee and Red Scar Print [Blocked Open Stud]",59
"3626bpr0753b","Minifig Head Blacksmith, Bushy Dark Brown Beard and Eyebrows with Bared Teeth Smiling / Angry Print [Blocked Open Stud]",59
"3626bpr0754a","Minifig Head Mac McCloud / Lion Knight, Beard Stubble, Brown Eyebrows, Crooked Smile, White Pupils and Scar Print [Blocked Open Stud]",59
"3626bpr0755a","Minifig Head Pharaoh's Quest Mummy, Dual Sided, Bandaged Face with 2 Eyes / 1 Eye Print [Blocked Open Stud]",59
"3626bpr0757","Minifig Head Archibald Hale, Glasses with Brown Sideburns, Moustache and White Pupils Print [Blocked Open Stud]",59
"3626bpr0758","Minifig Head Amset-Ra, Dual Sided, Gold Death Mask / Mummy Wrap with Red Eyes and Open Mouth Print [Blocked Open Stud]",59
"3626bpr0759","Minifig Head Mandalorian, Large Eyes and Cheek Lines Print [Blocked Open Stud]",59
"3626bpr0769","Minifig Head Viking, Brown Beard, Brown Eyebrows, Scar Across Left Eyebrow, Open Angry Mouth, White Pupils Print [Blocked Open Stud]",59
"3626bpr0773","Minifig Head Soccer Player, Brown Eyebrows, Open Mouth Smile, Stubble, White Pupils Print [Blocked Open Stud]",59
"3626bpr0774","Minifig Head Street Skater, Rectangular Glasses, Open Mouth Smile, White Pupils Print [Blocked Open Stud]",59
"3626bpr0776","Minifig Head Artist, Eyebrows, Raised Left Eyebrow, Black Goatee, White Pupils Print [Blocked Open Stud]",59
"3626bpr0777","Minifig Head Musketeer, Eyebrows, Black Goatee and Moustache, White Pupils Print [Blocked Open Stud]",59
"3626bpr0781","Minifig Head Garmadon, Red Eyes, White Teeth and Silver Wrinkles Print [Blocked Open Stud]",59
"3626bpr0782","Minifig Head Nya, Dual Sided, Red Lips / Red Bandanna Covering Mouth Print [Blocked Open Stud]",59
"3626bpr0783","Minifig Head Embo, Dual Sided, Large Yellow Eyes / Black Lines Print [Blocked Open Stud]",59
"3626bpr0784","Minifig Head Aurra Sing, Large Green Eyes and Gray Lips Print [Blocked Open Stud]",59
"3626bpr0785","Minifig Head Sugi, Dual Sided, Large Brown Eyes, Red Lips and Cheek Lines / Purple Hair Print [Blocked Open Stud]",59
"3626bpr0789","Minifig Head Captain Jack Sparrow, Dual Sided, Moustache Smiling / Scared Print [Blocked Open Stud]",59
"3626bpr0791","Minifig Head Soldier, Dual Sided, Thick Moustache and Eyebrows, Determined / Angry Print [Blocked Open Stud]",59
"3626bpr0800","Minifig Head Hector Barbossa Ragged Brown Beard Print [Blocked Open Stud]",59
"3626bpr0801","Minifig Head Will Turner, Dual Sided, Long Brown Sideburns, Moustache, and Goatee Sneering / Smiling Print [Blocked Open Stud]",59
"3626bpr0805","Minifig Head Admiral Norrington, Dual Sided, Ragged Brown Beard Smiling / Frowning Print [Blocked Open Stud]",59
"3626bpr0806","Minifig Head Soldier, Curved Eyebrows, Brown Chin Dimple, Laughing / Worried Print",59
"3626bpr0808","Minifig Head Savage Opress, Yellow Zabrak Markings Print [Blocked Open Stud]",59
"3626bpr0810","Minifig Head Soldier, Dark Pink Lips, Eyelashes, Purple Eyeshadow Conniving / Angry Print [Blocked Open Stud]",59
"3626bpr0811","Minifig Head, Glasses with Silver Round Frames, Light Bluish Gray Sideburns Print [Blocked Open Stud]",59
"3626bpr0813","Minifig Head Qui-Gon Jinn, Beard with Brown Eyebrows, Moustache and Beard Print [Blocked Open Stud]",59
"3626bpr0814","Minifig Head Captain Panaka, Stern Eyebrows, White Pupils Print [Blocked Open Stud]",59
"3626bpr0815","Minifig Head Darth Maul, Red Face, Yellow Eyes Print",59
"3626bpr0817","Minifig Head Anakin Skywalker, Dual Sided, Freckles, White Pupils / Podracer Goggles Print [Blocked Open Stud]",59
"3626bpr0820","Minifig Head Luke Skywalker, Dual Sided, Stern Brown Eyebrows and Pupils / Gray Visor Print [Blocked Open Stud]",59
"3626bpr0823","Minifig Head Fitness Instructor, Eyelashes, Red Lips, Open Smile and Lime Head Band Print [Blocked Open Stud]",59
"3626bpr0824","Minifig Head Snowboarder Guy, White Ski Goggles with Strap and Open Smile Print [Blocked Open Stud]",59
"3626bpr0826","Minifig Head Lumberjack, Beard Stubble, Reddish Brown Eyebrows, White Pupils and Open Smile Print [Blocked Open Stud]",59
"3626bpr0827","Minifig Head Gladiator, Beard Stubble, Angry Eyebrows with Baring Teeth Open Mouth Print [Blocked Open Stud]",59
"3626bpr0828","Minifig Head Clown, Large Drawn Eyebrows, Blue Eye Make-up, Big Red Nose and Large Red Mouth Print [Blocked Open Stud]",59
"3626bpr0831","Minifig Head Boxer, Dual Sided, Eyebrows, White Pupils, Open Smile with Gold Upper Row Teeth / Black Eye, Crooked Lips and Sad Look Print [Blocked Open Stud]",59
"3626bpr0837","Minifig Head Cave Woman, Eyelashes and Eyebrows, White Pupils, Red Lips and Smudge on Cheek Print [Blocked Open Stud]",59
"3626bpr0841","Minifig Head Hadras, Sunken Eyes, Teeth and Marine Growth Print [Blocked Open Stud]",59
"3626bpr0842","Minifig Head Zombie, Silver Eye and Eyepatch Print [Blocked Open Stud]",59
"3626bpr0843","Minifig Head Zombie, Dual Sided, Silver Eyes and Brown Face Lines Closed Mouth / Bared Teeth Print [Blocked Open Stud]",59
